"sequence","module","level","type","identifier","name","datatype","multiplicity","association_role","definition","label_local","definition_local","source_bsm_id","semantic_path","associated_module","class_term","local_name","xpath"
"169","cor","3","A","","Repetitions Remaining","Integer","0..1","","Number of times that the recurring entry will repeat","反復残回数","反復仕訳の繰り返し予定数。","CO22-32","$.cor_AccountingEntries.cor_EntryHeader.cor_RepetitionsRemaining","cor","Entry_ Header","repetitionsRemaining","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:repetitionsRemaining"
"170","cor","3","A","","Next Date Repeat","Date Time","0..1","","Date next repeated or standard posted","次回反復日付","次回の反復あるいは通常の転記日。","CO22-33","$.cor_AccountingEntries.cor_EntryHeader.cor_NextDateRepeat","cor","Entry_ Header","nextDateRepeat","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:nextDateRepeat"
"171","cor","3","A","","Last Date Repeat","Date Time","0..1","","Date last repeated or standard posted","前回反復日付","前回の反復あるいは通常の転記日。","CO22-34","$.cor_AccountingEntries.cor_EntryHeader.cor_LastDateRepeat","cor","Entry_ Header","lastDateRepeat","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:lastDateRepeat"
"172","cor","3","A","","End Date of Repeating Entry","Date Time","0..1","","For standard or recurring journals, stop date/time for repetitive entry.","反復仕訳終了日付","通常仕訳または反復仕訳のための、反復入力の終了日付/時刻。","CO22-35","$.cor_AccountingEntries.cor_EntryHeader.cor_EndDateofRepeatingEntry","cor","Entry_ Header","endDateOfRepeatingEntry","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:endDateOfRepeatingEntry"
"173","cor","3","A","","Reverse","Boolean","0..1","","Should entry be reversed?","反対仕訳要否","仕訳が取り消されるべきか。","CO22-36","$.cor_AccountingEntries.cor_EntryHeader.cor_Reverse","cor","Entry_ Header","reverse","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:reverse"
"174","cor","3","A","","Reversing Date","Date Time","0..1","","Date this entry should be reversed","反対仕訳日付","この仕訳が取り消されるべき日付。","CO22-37","$.cor_AccountingEntries.cor_EntryHeader.cor_ReversingDate","cor","Entry_ Header","reversingDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:reversingDate"
"175","cor","3","A","","Entry Number Counter","Decimal","0..1","","Unique reference for the entry - a numeric counter","仕訳番号カウンタ","仕訳の一意なリファレンス　　カウンタ","CO22-38","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryNumberCounter","cor","Entry_ Header","entryNumberCounter","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryNumberCounter"
"176","cor","3","C","","Entry_ Detail","","0..*","","Parent for entry detail","【仕訳明細】","仕訳明細の親タグ。","CO22-39","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail","cor","Entry_ Detail","entryDetail","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail"
"177","cor","4","A","PK","Line Number","String","0..1","","Identifier for a particular entry detail","明細行番号","仕訳明細の識別子。","CO21-01","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_LineNumber","cor","Entry_ Detail","lineNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:lineNumber"
"178","cor","4","A","","Line Number Counter","Decimal","0..1","","Unique reference for the line - a numeric counter","明細行番号カウンタ","明細行の一意なリファレンス　　カウンタ","CO21-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_LineNumberCounter","cor","Entry_ Detail","lineNumberCounter","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:lineNumberCounter"
"179","cor","4","A","","Posting Date","Date Time","0..1","","At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.","転記日付","明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。","CO21-03","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_PostingDate","cor","Entry_ Detail","postingDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingDate"
"180","cor","4","A","","Memo Line","Boolean","0..1","","A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.","メモ行フラグ","明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。","CO21-04","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_MemoLine","cor","Entry_ Detail","memoLine","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:memoLine"
"181","cor","4","A","","Document Type","Token","0..1","","An enumerated field describing the original source document, with check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.","元文書種別","小切手、借方メモ、貸方メモ、財務費用、顧客への請求書、顧客オーダー、仕入先オーダー、その他支払い、督促状、手形、ベンダからの請求書、出荷票、受領票、手修正、その他の列挙値による、元文書の説明。[設定値のリスト]_x000D_ (check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)","CO21-05","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DocumentType","cor","Entry_ Detail","detailDocumentType","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:detailDocumentType"
"182","cor","4","A","","Document Type Description","String","0..1","","Free format description of the document type","元文書種別説明","元文書の種別の説明。","CO21-06","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DocumentTypeDescription","cor","Entry_ Detail","documentTypeDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentTypeDescription"
"183","cor","4","R","","Document","","0..1","","Invoice, check, voucher, or other source document identifier","元文書番号","請求書、小切手、証憑、その他の元文書の識別子。","CO21-07","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_Document","cor","Document","document","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:document"
"184","cor","5","A","REF","Document Number","String","0..1","","Document number","発生元文書番号","発生元文書の番号。","CO20-02","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_Document.cor_DocumentNumber","cor","Document","detailDocumentNumber","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:document/gl-cor:detailDocumentNumber"
"185","cor","4","A","","Document Date","Date Time","0..1","","Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.","元文書日付","実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。","CO21-08","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DocumentDate","cor","Entry_ Detail","documentDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentDate"
"186","cor","4","A","","Received Date","Date Time","0..1","","Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.","元文書受領日付","（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。","CO21-09","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_ReceivedDate","cor","Entry_ Detail","receivedDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:receivedDate"
"187","cor","4","A","","Document Location","String","0..1","","Document location as URI, file name or other reference. Alternatively, text of document can be placed here.","元文書格納場所","文書の格納場所である、URI、ファイル名またはその他の参照情報。代わりに、文書のテキストも記述可能。","CO21-10","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_DocumentLocation","cor","Entry_ Detail","documentLocation","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:documentLocation"
"188","cor","4","A","","Posting Status","Token","0..1","","deferred: although entered, it cannot be posted until a later time
posted: already posted
proposed: a proposed item that must be approved
simulated: a simulated item, for what-if
tax: a tax-specific entry
unposted:entered but not yet posted or validated
cancelled:entered and later cancelled
other:other status - should be described in postingStatusDescription","転記状態","・据置：入力されたが、まだ転記できない。_x000D_
・転記済：転記済み。_x000D_
・提案済：検証が必要な項目。_x000D_
・シミュレーション：仮定のためにシミュレートされた項目。_x000D_
・税：税項目。_x000D_
・未転記：入力されたが、まだ検証も転記もされていない。_x000D_
・取消済：入力されたが、取り消された。_x000D_
・その他：その他の状態。postingStatusDescriptionで説明されるべき。_x000D_
[設定値のリスト]_x000D_
(deferred：据置)、(posted：転記済)、(proposed：提案済)、(simulated：シミュレーション)、(tax：税)、(unposted：未転記)、(cancelled：取消済)、(other：その他)","CO21-11","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_PostingStatus","cor","Entry_ Detail","postingStatus","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatus"
"189","cor","4","A","","Posting Status Description","String","0..1","","Free format description of the posting status","転記状態説明","転記状態の説明。","CO21-12","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_PostingStatusDescription","cor","Entry_ Detail","postingStatusDescription","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingStatusDescription"
"190","cor","4","A","","Description","String","0..1","","Description of this line of detail only","説明","この明細行のみに対する説明。","CO21-13","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_Description","cor","Entry_ Detail","description","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:description"
"191","cor","4","A","","Acknowledgement Date","Date Time","0..1","","Date of acknowledgement of goods/services shipped/received.","承認日付","出荷/受領済みの物品/サービスを承認した日付。","CO21-14","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_AcknowledgementDate","cor","Entry_ Detail","acknowledgementDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:acknowledgementDate"
"192","cor","4","A","","Confirmation Date","Date Time","0..1","","Date of confirmation of shipment/receipt.","確認日付","出荷/受領を確認した日付。","CO21-15","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_ConfirmationDate","cor","Entry_ Detail","confirmationDate","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:confirmationDate"
"193","cor","4","A","","Measurable Class ID","Token","0..1","","An enumerated code to identify the inventory, fixed asset or other measurable class. Enumerated as: raw material, work-in-process, finished goods, assemblies, supplies, land, building, machinery, furniture, vehicles, other.","測定可能分類コード","在庫、固定資産、その他の測定可能な分類を識別するための列挙コード。列挙例：原材料、仕掛品、製品、組立品、備品、土地、建物、機械、家具、車両、その他。","CO21-16","$.cor_AccountingEntries.cor_EntryHeader.cor_EntryDetail.cor_MeasurableClassID","cor","Entry_ Detail","measurableClassId","/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:measurableClassId"
