sequence,module,level,type,identifier,name,datatype,multiplicity,association_role,definition,label_local,definition_local,source_bsm_id,semantic_path,associated_module,class_term,local_name,xpath
163,cor,5,A,,Contact Last Name,String,0..1,,Last or family name,姓,姓,CO11-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactLastName,cor,Identifier_ Contact,headerIdentifierContactLastName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactLastName
164,cor,5,A,,Contact First Name,String,0..1,,First or given name,名,名、クリスチャンネーム,CO11-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactFirstName,cor,Identifier_ Contact,headerIdentifierContactFirstName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactFirstName
165,cor,5,A,,Contact Suffix,String,0..1,,"Suffix (e.g. MD, CPA, Jr.)",付加名称,付加名称(MD、CPA、Jr.など),CO11-04,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactSuffix,cor,Identifier_ Contact,headerIdentifierContactSuffix,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactSuffix
166,cor,5,A,,Contact Attention Line,String,0..1,,Attention Line,アテンションライン,アテンションライン,CO11-05,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactAttentionLine,cor,Identifier_ Contact,headerIdentifierContactAttentionLine,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactAttentionLine
167,cor,5,A,,Contact Position Role,String,0..1,,Position or role,地位/役職,地位や役職。,CO11-06,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactPositionRole,cor,Identifier_ Contact,headerIdentifierContactPositionRole,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactPositionRole
168,cor,5,A,,Contact Contact Type,String,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,CO11-07,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactContactType,cor,Identifier_ Contact,headerIdentifierContactContactType,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactContactType
169,cor,5,A,,Contact Location ID cross reference,String,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,CO11-08,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactLocationIDcrossreference,cor,Identifier_ Contact,headerIdentifierContactLocationIdCrossReference,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactLocationIdCrossReference
170,cor,5,A,,Contact Active,Boolean,0..1,,"Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")",担当者有効性,担当者が有効か無効かを示すブール値。,CO11-09,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactActive,cor,Identifier_ Contact,headerIdentifierContactActive,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-cor:headerIdentifierContactActive
171,bus,5,C,,Contact_ Phone,,0..*,,Contact Phone Number,【担当者電話番号】,担当者の電話番号。,CO11-10,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactPhone,bus,Contact_ Phone,headerIdentifierContactPhone,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactPhone
172,bus,6,A,PK,Phone Number,String,0..1,,Phone number referred to in Phone Number Description'\.,電話番号,電話番号用途で示される電話番号。,BU03-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactPhone.bus_PhoneNumber,bus,Contact_ Phone,headerIdentifierContactPhoneNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactPhone/gl-bus:headerIdentifierContactPhoneNumber
173,bus,6,A,,Phone Number Description,String,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",BU03-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactPhone.bus_PhoneNumberDescription,bus,Contact_ Phone,headerIdentifierContactPhoneNumberDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactPhone/gl-bus:headerIdentifierContactPhoneNumberDescription
174,bus,5,C,,Contact_ Fax,,0..*,,Contact Fax Number Class,【担当者FAX番号】,担当者のFAX番号の構造体。,CO11-11,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactFax,bus,Contact_ Fax,headerIdentifierContactFax,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactFax
175,bus,6,A,PK,Fax Number,String,0..1,,Fax Number,FAX番号,FAX番号。,BU08-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactFax.bus_FaxNumber,bus,Contact_ Fax,headerIdentifierContactFaxNumber,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactFax/gl-bus:headerIdentifierContactFaxNumber
176,bus,6,A,,Fax Number Usage,String,0..1,,"Fax number usage (e.g. orders, head office, IR)",FAX番号用途,FAX番号の用途。(注文、本社、IRなど),BU08-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactFax.bus_FaxNumberUsage,bus,Contact_ Fax,headerIdentifierContactFaxNumberUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactFax/gl-bus:headerIdentifierContactFaxNumberUsage
177,bus,5,C,,Contact_ Email,,0..*,,Contact E-mail address class,【担当者Eメールアドレス】,担当者のEメールアドレスの構造体。,CO11-12,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactEmail,bus,Contact_ Email,headerIdentifierContactEmail,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactEmail
178,bus,6,A,PK,Email Address,String,0..1,,Email Address,Eメールアドレス,Eメールアドレス。,BU13-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactEmail.bus_EmailAddress,bus,Contact_ Email,headerIdentifierContactEmailAddress,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactEmail/gl-bus:headerIdentifierContactEmailAddress
179,bus,6,A,,Email Address Usage,String,0..1,,"Email address usage (e.g. orders, head office, IR)",Eメールアドレス用途,Eメールアドレスの用途。(注文、本社、IRなど),BU13-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_IdentifierContact.cor_ContactEmail.bus_EmailAddressUsage,bus,Contact_ Email,headerIdentifierContactEmailAddressUsage,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-cor:headerIdentifierContact/gl-bus:headerIdentifierContactEmail/gl-bus:headerIdentifierContactEmailAddressUsage
180,btx,4,A,,Trading Name,String,0..1,,"Name under which the identified party conducts business or is known in commercial transactions, which may differ from its legal or registered name.",取引名称,識別対象となる当事者が事業活動または商取引において使用する名称。法的名称または登録名称と異なる場合がある。,BT07-14,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_TradingName,btx,Header_ Identifier Reference,headerIdentifierTradingName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:headerIdentifierTradingName
181,btx,4,C,,Registered Identifier,,0..*,,A structured identifier comprising an identifier value and the registration or identification scheme needed to interpret it.,【登録識別子】,識別子の値と、それを解釈するための登録・識別制度を組み合わせて表す構造化された識別子。,BT07-15,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier,btx,Registered Identifier,registeredIdentifier,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier
182,btx,5,A,PK,Organization Identifier Code,String,0..1,,"Code representing the company or organization whose data this file represents: used for situations where one user (e.g., a CPA) needs to keep track of multiple organizations' files (e.g., multiple clients). Can be EIN#, client #, internal/external identifier, SIC code. Codes which identifies the entity. Includes the code identifier of the authority issuing the code, a colon, and the code itself. For example, CIK:01234567 for the CIK number issued by SEC EDGAR.",事業体識別子,このファイルでデータを表現している会社や組織のコード。ひとりのユーザ(例えば、公認会計士)が複数の組織(例えば、複数の顧客)のファイルを把握する必要がある場合に使用される。 EIN番号、顧客番号、内部/外部識別子、SICコードであってよい。事業体の識別子をコード化する。コードを発行する権威ある組織のコード識別子、コロン、およびコードそのものを含む。 例えば、SEC　EDGARが発行したCIK番号　CIK: 01234567。,BT05-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_OrganizationIdentifierCode,btx,Registered Identifier,headerIdentifierRegisteredOrganizationIdentifierCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-btx:headerIdentifierRegisteredOrganizationIdentifierCode
183,btx,5,A,,Organization Identifier Description,String,0..1,,Text describing the organization identified by the organization identifier. Includes any relevant information about the code itself (e.g. issuing authority).,事業体説明,事業体識別子によって特定された組織の説明文。 コードに関するなんらかの記述情報。,BT05-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_OrganizationIdentifierDescription,btx,Registered Identifier,headerIdentifierRegisteredOrganizationIdentifierDescription,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-btx:headerIdentifierRegisteredOrganizationIdentifierDescription
184,cor,5,C,,External Authority,,0..1,,Class containing references to an external authority associated with identifier,【外部機関】,識別子と関係付けられる外部機関への参照情報を含む構造体。,BT05-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_ExternalAuthority,cor,External Authority,headerIdentifierRegisteredExternalAuthority,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-cor:headerIdentifierRegisteredExternalAuthority
185,cor,6,A,PK,External Authority Code,String,0..1,,"External Authority (e,g, Tax Authority) ID Number associated with identifierReference",外部機関付与識別番号,identifierReferenceと関係付けられる、外部機関（たとえば、税務署）によるID番号。,CO12-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_ExternalAuthority.cor_ExternalAuthorityCode,cor,External Authority,headerIdentifierRegisteredExternalAuthorityCode,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-cor:headerIdentifierRegisteredExternalAuthority/gl-cor:headerIdentifierRegisteredExternalAuthorityCode
186,cor,6,A,,External Authority Name,String,0..1,,Name of External Authority (e.g. Tax Authority),外部機関名,外部機関の名前（たとえば、税務署）,CO12-02,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_ExternalAuthority.cor_ExternalAuthorityName,cor,External Authority,headerIdentifierRegisteredExternalAuthorityName,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-cor:headerIdentifierRegisteredExternalAuthority/gl-cor:headerIdentifierRegisteredExternalAuthorityName
187,cor,6,A,,External Authority Verification Date,Date Time,0..1,,Date on which the External Authority last performed a verification,外部機関認証日付,外部機関が最後に認証した日付。,CO12-03,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderIdentifierReference.btx_RegisteredIdentifier.btx_ExternalAuthority.cor_ExternalAuthorityVerificationDate,cor,External Authority,headerIdentifierRegisteredExternalAuthorityVerificationDate,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerIdentifierReference/gl-btx:registeredIdentifier/gl-cor:headerIdentifierRegisteredExternalAuthority/gl-cor:headerIdentifierRegisteredExternalAuthorityVerificationDate
188,btx,3,C,,Header_ Tax,,0..*,,Class for holding tax related information,【税情報】,税関連の情報のタプル。,BT13-44,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderTax,btx,Header_ Tax,headerTax,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerTax
189,btx,4,A,,Tax Authority,String,0..1,,Name of the relevant tax authority,課税庁,関係する課税庁の名前。,BT09-01,$.btx_BusinessTransactions.btx_TransactionHeader.btx_HeaderTax.btx_TaxAuthority,btx,Header_ Tax,headerTaxAuthority,/xbrli:xbrl/gl-btx:businessTransactions/gl-btx:transactionHeader/gl-btx:headerTax/gl-btx:headerTaxAuthority
